season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt,demand_high
3,0,7,3,0,5,1,1,0.64,0.53,0.0896,11,0
3,0,7,4,0,5,1,1,0.62,0.57,0.0896,6,0
3,0,7,5,0,5,1,1,0.6,0.64,0.1343,30,0
3,0,7,6,0,5,1,1,0.62,0.61,0.1343,108,0
3,0,7,7,0,5,1,1,0.66,0.54,0.1045,243,1
3,0,7,8,0,5,1,1,0.7,0.42,0.1642,492,1
3,0,7,9,0,5,1,1,0.74,0.35,0.1642,260,1
3,0,7,10,0,5,1,1,0.76,0.33,0.1642,170,1
3,0,7,11,0,5,1,1,0.8,0.26,0.0896,214,1
3,0,7,12,0,5,1,1,0.8,0.26,0.0896,263,1
3,0,7,13,0,5,1,1,0.8,0.24,0.0896,292,1
3,0,7,14,0,5,1,1,0.82,0.23,0.194,303,1
3,0,7,15,0,5,1,1,0.82,0.21,0.2537,381,1
3,0,7,16,0,5,1,1,0.82,0.17,0.0896,427,1
3,0,7,17,0,5,1,1,0.82,0.21,0.194,461,1
3,0,7,18,0,5,1,1,0.8,0.24,0.2537,422,1
3,0,7,19,0,5,1,1,0.78,0.25,0.194,318,1
3,0,7,20,0,5,1,1,0.72,0.42,0.2239,269,1
3,0,7,21,0,5,1,1,0.7,0.45,0.194,218,1
3,0,7,22,0,5,1,1,0.7,0.42,0.0896,222,1
3,0,7,23,0,5,1,1,0.68,0.47,0.0896,140,0
3,0,7,0,0,6,0,1,0.68,0.47,0.0896,115,0
3,0,7,1,0,6,0,1,0.66,0.54,0.0896,78,0
3,0,7,2,0,6,0,1,0.64,0.53,0.0896,52,0
3,0,7,3,0,6,0,1,0.64,0.53,0.0896,26,0
3,0,7,4,0,6,0,1,0.62,0.61,0.0896,11,0
3,0,7,5,0,6,0,1,0.58,0.73,0.1045,14,0
3,0,7,6,0,6,0,1,0.62,0.69,0.1045,32,0
3,0,7,7,0,6,0,1,0.64,0.65,0.0896,45,0
3,0,7,8,0,6,0,1,0.68,0.57,0.0896,132,0
3,0,7,9,0,6,0,1,0.74,0.51,0.0896,179,1
3,0,7,10,0,6,0,1,0.8,0.36,0.0896,271,1
3,0,7,11,0,6,0,1,0.8,0.36,0.0896,357,1
3,0,7,12,0,6,0,1,0.82,0.3,0.1343,374,1
3,0,7,13,0,6,0,1,0.82,0.3,0.1045,404,1
3,0,7,14,0,6,0,1,0.84,0.2,0.0896,392,1
3,0,7,15,0,6,0,1,0.86,0.19,0.1642,331,1
3,0,7,16,0,6,0,1,0.88,0.22,0.2239,398,1
3,0,7,17,0,6,0,1,0.84,0.3,0.2239,349,1
3,0,7,18,0,6,0,1,0.82,0.3,0.2836,383,1
3,0,7,19,0,6,0,1,0.8,0.33,0.2239,305,1
3,0,7,20,0,6,0,1,0.76,0.45,0.2836,284,1
3,0,7,21,0,6,0,1,0.74,0.48,0.194,232,1
3,0,7,22,0,6,0,1,0.72,0.51,0.1642,201,1
3,0,7,23,0,6,0,1,0.72,0.54,0.2836,154,1
3,0,7,0,0,0,0,1,0.7,0.58,0.2239,144,1
3,0,7,1,0,0,0,2,0.7,0.61,0.1642,78,0
3,0,7,2,0,0,0,1,0.7,0.58,0.194,69,0
3,0,7,3,0,0,0,3,0.68,0.65,0.0896,33,0
3,0,7,4,0,0,0,3,0.68,0.65,0.0896,5,0
3,0,7,5,0,0,0,3,0.62,0.83,0.194,1,0
3,0,7,6,0,0,0,2,0.62,0.94,0.0896,3,0
3,0,7,7,0,0,0,2,0.64,0.89,0.194,25,0
3,0,7,8,0,0,0,1,0.68,0.79,0.2239,92,0
3,0,7,9,0,0,0,1,0.7,0.74,0.2537,181,1
3,0,7,10,0,0,0,1,0.74,0.66,0.1642,264,1
3,0,7,11,0,0,0,1,0.76,0.62,0.1045,390,1
3,0,7,12,0,0,0,1,0.8,0.55,0.1045,404,1
3,0,7,13,0,0,0,1,0.8,0.59,0.2239,421,1
3,0,7,14,0,0,0,1,0.82,0.56,0.2537,375,1
3,0,7,15,0,0,0,1,0.84,0.53,0.2985,376,1
3,0,7,16,0,0,0,1,0.84,0.53,0.2985,414,1
3,0,7,17,0,0,0,3,0.8,0.49,0.8507,358,1
3,0,7,18,0,0,0,3,0.8,0.49,0.8507,181,1
3,0,7,19,0,0,0,2,0.66,0.83,0.194,183,1
3,0,7,20,0,0,0,3,0.66,0.83,0.0896,176,1
3,0,7,21,0,0,0,2,0.66,0.83,0.1642,167,1
3,0,7,22,0,0,0,2,0.66,0.78,0.1045,162,1
3,0,7,23,0,0,0,1,0.64,0.83,0.1642,147,1
3,0,7,0,1,1,0,1,0.64,0.83,0.1343,140,0
3,0,7,1,1,1,0,1,0.64,0.83,0.0896,119,0
3,0,7,2,1,1,0,1,0.64,0.83,0.0896,63,0
3,0,7,3,1,1,0,1,0.64,0.78,0.0896,26,0
3,0,7,4,1,1,0,2,0.66,0.78,0.0896,12,0
3,0,7,5,1,1,0,2,0.64,0.83,0.1343,4,0
3,0,7,6,1,1,0,1,0.64,0.89,0.1642,16,0
3,0,7,7,1,1,0,1,0.66,0.83,0.1343,36,0
3,0,7,8,1,1,0,1,0.7,0.74,0.1045,86,0
3,0,7,9,1,1,0,2,0.72,0.66,0.0896,238,1
3,0,7,10,1,1,0,2,0.76,0.55,0.0896,280,1
3,0,7,11,1,1,0,2,0.76,0.55,0.0896,349,1
3,0,7,12,1,1,0,2,0.78,0.52,0.0896,447,1
3,0,7,13,1,1,0,2,0.78,0.49,0.0896,423,1
3,0,7,14,1,1,0,1,0.8,0.46,0.0896,408,1
3,0,7,15,1,1,0,1,0.82,0.43,0.0896,408,1
3,0,7,16,1,1,0,1,0.82,0.41,0.0896,452,1
3,0,7,17,1,1,0,1,0.8,0.46,0.0896,436,1
3,0,7,18,1,1,0,1,0.8,0.46,0.1343,418,1
3,0,7,19,1,1,0,2,0.78,0.49,0.1642,375,1
3,0,7,20,1,1,0,2,0.76,0.55,0.1045,386,1
3,0,7,21,1,1,0,2,0.74,0.62,0.1045,457,1
3,0,7,22,1,1,0,2,0.74,0.62,0.1343,326,1
3,0,7,23,1,1,0,2,0.72,0.7,0.1045,138,0
3,0,7,0,0,2,1,2,0.7,0.65,0.1642,55,0
3,0,7,1,0,2,1,1,0.7,0.65,0.1045,39,0
3,0,7,2,0,2,1,1,0.66,0.74,0.0896,13,0
3,0,7,3,0,2,1,1,0.66,0.74,0.2239,8,0
3,0,7,4,0,2,1,1,0.66,0.69,0.1642,5,0
3,0,7,5,0,2,1,1,0.66,0.69,0.0896,20,0
3,0,7,6,0,2,1,1,0.66,0.74,0.0896,94,0
3,0,7,7,0,2,1,1,0.7,0.65,0.0896,270,1
3,0,7,8,0,2,1,1,0.72,0.62,0.1343,432,1
3,0,7,9,0,2,1,1,0.74,0.58,0.1343,227,1
3,0,7,10,0,2,1,1,0.76,0.52,0.1045,139,0
3,0,7,11,0,2,1,1,0.78,0.46,0.1045,172,1
3,0,7,12,0,2,1,1,0.8,0.43,0.1045,201,1
3,0,7,13,0,2,1,1,0.82,0.43,0.1045,203,1
3,0,7,14,0,2,1,1,0.8,0.49,0.1642,178,1
3,0,7,15,0,2,1,1,0.82,0.43,0.0896,162,1
3,0,7,16,0,2,1,1,0.82,0.46,0.1045,281,1
3,0,7,17,0,2,1,1,0.82,0.46,0.1045,545,1
3,0,7,18,0,2,1,1,0.8,0.55,0.1642,496,1
3,0,7,19,0,2,1,1,0.8,0.59,0.1343,368,1
3,0,7,20,0,2,1,1,0.76,0.66,0.1045,284,1
3,0,7,21,0,2,1,1,0.78,0.62,0.2537,245,1
3,0,7,22,0,2,1,1,0.76,0.66,0.2239,155,1
3,0,7,23,0,2,1,1,0.74,0.66,0.1642,73,0
3,0,7,0,0,3,1,1,0.72,0.74,0.194,37,0
3,0,7,1,0,3,1,1,0.7,0.74,0.1343,15,0
3,0,7,2,0,3,1,1,0.7,0.79,0.0896,5,0
3,0,7,3,0,3,1,1,0.7,0.79,0.0896,6,0
3,0,7,4,0,3,1,2,0.68,0.83,0.0896,6,0
3,0,7,5,0,3,1,1,0.68,0.83,0.0896,35,0
3,0,7,6,0,3,1,1,0.7,0.79,0.0896,121,0
3,0,7,7,0,3,1,2,0.72,0.79,0.0896,312,1
3,0,7,8,0,3,1,2,0.72,0.74,0.1045,428,1
3,0,7,9,0,3,1,3,0.7,0.79,0.194,189,1
3,0,7,10,0,3,1,3,0.7,0.79,0.0896,43,0
3,0,7,11,0,3,1,2,0.72,0.74,0.0896,127,0
3,0,7,12,0,3,1,2,0.74,0.66,0.0896,152,1
3,0,7,13,0,3,1,2,0.74,0.7,0.1045,140,0
3,0,7,14,0,3,1,1,0.76,0.66,0.2836,163,1
3,0,7,15,0,3,1,1,0.76,0.7,0.2836,185,1
3,0,7,16,0,3,1,1,0.76,0.7,0.2537,275,1
3,0,7,17,0,3,1,1,0.78,0.59,0.2239,596,1
3,0,7,18,0,3,1,1,0.76,0.62,0.194,563,1
3,0,7,19,0,3,1,1,0.74,0.7,0.2239,394,1
3,0,7,20,0,3,1,1,0.72,0.74,0.2537,312,1
3,0,7,21,0,3,1,1,0.7,0.79,0.194,241,1
3,0,7,22,0,3,1,1,0.7,0.79,0.194,186,1
3,0,7,23,0,3,1,1,0.68,0.83,0.2239,98,0
3,0,7,0,0,4,1,1,0.66,0.89,0.1343,35,0
3,0,7,1,0,4,1,1,0.66,0.89,0.194,16,0
3,0,7,2,0,4,1,1,0.66,0.89,0.194,8,0
3,0,7,3,0,4,1,1,0.64,0.94,0.1045,4,0
3,0,7,4,0,4,1,1,0.64,0.89,0.1045,4,0
3,0,7,5,0,4,1,1,0.64,0.89,0.1045,32,0
3,0,7,6,0,4,1,2,0.64,0.89,0.1343,118,0
3,0,7,7,0,4,1,2,0.66,0.89,0.1045,292,1
3,0,7,8,0,4,1,2,0.7,0.79,0.194,443,1
3,0,7,9,0,4,1,1,0.74,0.7,0.1642,179,1
3,0,7,10,0,4,1,1,0.78,0.62,0.0896,101,0
3,0,7,11,0,4,1,1,0.82,0.52,0.1343,142,0
3,0,7,12,0,4,1,1,0.84,0.41,0.0896,171,1
3,0,7,13,0,4,1,1,0.86,0.41,0.0896,155,1
3,0,7,14,0,4,1,1,0.86,0.41,0.2537,160,1
3,0,7,15,0,4,1,1,0.86,0.41,0.2537,166,1
3,0,7,16,0,4,1,1,0.86,0.39,0.2239,265,1
3,0,7,17,0,4,1,1,0.86,0.36,0.2537,569,1
3,0,7,18,0,4,1,1,0.84,0.44,0.2985,562,1
3,0,7,19,0,4,1,1,0.82,0.52,0.2836,365,1
3,0,7,20,0,4,1,1,0.76,0.58,0.3582,285,1
3,0,7,21,0,4,1,1,0.74,0.62,0.1642,209,1
3,0,7,22,0,4,1,1,0.74,0.62,0.1642,182,1
3,0,7,23,0,4,1,1,0.72,0.66,0.0896,129,0
3,0,7,0,0,5,1,1,0.74,0.66,0.1045,47,0
3,0,7,1,0,5,1,1,0.72,0.79,0.0896,34,0
3,0,7,2,0,5,1,2,0.7,0.74,0.1642,22,0
3,0,7,3,0,5,1,1,0.68,0.79,0.1045,6,0
3,0,7,4,0,5,1,1,0.7,0.79,0.2537,11,0
3,0,7,5,0,5,1,1,0.68,0.79,0.2537,27,0
3,0,7,6,0,5,1,1,0.7,0.74,0.1045,102,0
3,0,7,7,0,5,1,2,0.7,0.79,0.194,332,1
3,0,7,8,0,5,1,2,0.72,0.74,0.2537,457,1
3,0,7,9,0,5,1,2,0.76,0.7,0.2985,241,1
3,0,7,10,0,5,1,2,0.74,0.7,0.3582,138,0
3,0,7,11,0,5,1,2,0.74,0.74,0.2537,165,1
3,0,7,12,0,5,1,2,0.76,0.7,0.2836,213,1
3,0,7,13,0,5,1,2,0.78,0.66,0.2836,229,1
3,0,7,14,0,5,1,2,0.8,0.63,0.3582,216,1
3,0,7,15,0,5,1,2,0.8,0.63,0.3582,141,0
3,0,7,16,0,5,1,3,0.68,0.83,0.4478,132,0
3,0,7,17,0,5,1,3,0.66,0.89,0.4478,167,1
3,0,7,18,0,5,1,1,0.66,0.83,0.0896,316,1
3,0,7,19,0,5,1,1,0.66,0.83,0.0896,270,1
3,0,7,20,0,5,1,1,0.66,0.83,0.1642,250,1
3,0,7,21,0,5,1,2,0.66,0.83,0.2537,204,1
3,0,7,22,0,5,1,2,0.66,0.78,0.194,169,1
3,0,7,23,0,5,1,2,0.66,0.78,0.0896,151,1
3,0,7,0,0,6,0,2,0.66,0.83,0.1343,121,0
3,0,7,1,0,6,0,2,0.64,0.89,0.1045,53,0
3,0,7,2,0,6,0,1,0.64,0.89,0.1642,55,0
3,0,7,3,0,6,0,1,0.64,0.89,0.1343,30,0
3,0,7,4,0,6,0,1,0.64,0.83,0.2239,6,0
3,0,7,5,0,6,0,2,0.62,0.88,0.1642,15,0
3,0,7,6,0,6,0,2,0.64,0.83,0.194,38,0
3,0,7,7,0,6,0,1,0.66,0.78,0.194,71,0
3,0,7,8,0,6,0,1,0.7,0.7,0.2537,182,1
3,0,7,9,0,6,0,1,0.74,0.58,0.2836,247,1
3,0,7,10,0,6,0,1,0.76,0.52,0.1642,264,1
3,0,7,11,0,6,0,1,0.78,0.46,0.2985,290,1
3,0,7,12,0,6,0,1,0.8,0.46,0.2537,366,1
3,0,7,13,0,6,0,1,0.82,0.41,0.2239,416,1
3,0,7,14,0,6,0,1,0.84,0.36,0.1343,373,1
3,0,7,15,0,6,0,1,0.84,0.34,0.0896,402,1
3,0,7,16,0,6,0,1,0.82,0.38,0.0896,416,1
3,0,7,17,0,6,0,1,0.84,0.32,0.0896,401,1
3,0,7,18,0,6,0,1,0.82,0.36,0.1045,378,1
3,0,7,19,0,6,0,1,0.76,0.55,0.1642,306,1
3,0,7,20,0,6,0,1,0.76,0.58,0.2239,314,1
3,0,7,21,0,6,0,1,0.74,0.58,0.1642,238,1
3,0,7,22,0,6,0,1,0.72,0.62,0.1642,214,1
3,0,7,23,0,6,0,1,0.72,0.58,0.194,140,0
3,0,7,0,0,0,0,1,0.7,0.61,0.1642,154,1
3,0,7,1,0,0,0,1,0.7,0.61,0.1343,113,0
3,0,7,2,0,0,0,1,0.68,0.69,0.0896,96,0
3,0,7,3,0,0,0,1,0.66,0.74,0.0896,25,0
3,0,7,4,0,0,0,1,0.66,0.69,0.0896,5,0
3,0,7,5,0,0,0,1,0.66,0.74,0.0896,17,0
3,0,7,6,0,0,0,1,0.64,0.78,0.0896,25,0
3,0,7,7,0,0,0,1,0.7,0.7,0.0896,65,0
3,0,7,8,0,0,0,1,0.72,0.66,0.0896,92,0
3,0,7,9,0,0,0,1,0.74,0.66,0.0896,169,1
3,0,7,10,0,0,0,1,0.76,0.55,0.1343,268,1
3,0,7,11,0,0,0,1,0.78,0.55,0.194,287,1
3,0,7,12,0,0,0,1,0.82,0.46,0.2836,377,1
3,0,7,13,0,0,0,1,0.8,0.46,0.2985,367,1
3,0,7,14,0,0,0,1,0.82,0.41,0.3284,349,1
3,0,7,15,0,0,0,1,0.84,0.39,0.2836,361,1
3,0,7,16,0,0,0,1,0.84,0.41,0.2836,372,1
3,0,7,17,0,0,0,1,0.84,0.36,0.2239,363,1
3,0,7,18,0,0,0,1,0.82,0.43,0.2836,363,1
3,0,7,19,0,0,0,1,0.8,0.49,0.3284,303,1
3,0,7,20,0,0,0,1,0.76,0.55,0.194,268,1
3,0,7,21,0,0,0,1,0.74,0.62,0.2537,227,1
3,0,7,22,0,0,0,1,0.74,0.66,0.2239,143,1
3,0,7,23,0,0,0,1,0.72,0.66,0.2537,72,0
3,0,7,0,0,1,1,1,0.7,0.65,0.194,35,0
3,0,7,1,0,1,1,1,0.7,0.61,0.2836,10,0
3,0,7,2,0,1,1,1,0.7,0.61,0.2239,12,0
3,0,7,3,0,1,1,1,0.68,0.65,0.1642,10,0
3,0,7,4,0,1,1,1,0.66,0.74,0.2239,4,0
3,0,7,5,0,1,1,1,0.66,0.74,0.1343,26,0
3,0,7,6,0,1,1,1,0.68,0.74,0.194,121,0
3,0,7,7,0,1,1,1,0.7,0.74,0.2537,317,1
3,0,7,8,0,1,1,1,0.74,0.66,0.2836,420,1
3,0,7,9,0,1,1,1,0.78,0.59,0.2985,208,1
3,0,7,10,0,1,1,1,0.8,0.55,0.3582,117,0
3,0,7,11,0,1,1,1,0.82,0.56,0.2985,128,0
3,0,7,12,0,1,1,1,0.84,0.53,0.2836,148,1
3,0,7,13,0,1,1,1,0.86,0.5,0.2537,141,0
3,0,7,14,0,1,1,1,0.86,0.53,0.2836,134,0
3,0,7,15,0,1,1,1,0.86,0.56,0.4179,146,1
3,0,7,16,0,1,1,1,0.86,0.56,0.3881,239,1
3,0,7,17,0,1,1,1,0.86,0.56,0.4179,514,1
3,0,7,18,0,1,1,1,0.86,0.53,0.3881,472,1
3,0,7,19,0,1,1,1,0.84,0.59,0.3284,373,1
3,0,7,20,0,1,1,1,0.72,0.74,0.4179,236,1
3,0,7,21,0,1,1,1,0.7,0.79,0.4179,130,0
3,0,7,22,0,1,1,1,0.72,0.74,0.1343,90,0
3,0,7,23,0,1,1,1,0.7,0.79,0.1343,55,0
3,0,7,0,0,2,1,1,0.7,0.79,0.1343,22,0
3,0,7,1,0,2,1,1,0.7,0.79,0.0896,14,0
3,0,7,2,0,2,1,1,0.7,0.79,0.1045,9,0
3,0,7,3,0,2,1,2,0.7,0.79,0.0896,8,0
3,0,7,4,0,2,1,1,0.7,0.79,0.1642,6,0
3,0,7,5,0,2,1,1,0.7,0.79,0.0896,25,0
3,0,7,6,0,2,1,1,0.74,0.58,0.2239,115,0
3,0,7,7,0,2,1,1,0.76,0.55,0.194,330,1
3,0,7,8,0,2,1,1,0.76,0.58,0.2239,417,1
3,0,7,9,0,2,1,1,0.78,0.55,0.4925,176,1
3,0,7,10,0,2,1,1,0.82,0.52,0.1642,123,0
3,0,7,11,0,2,1,1,0.82,0.52,0.1642,125,0
3,0,7,12,0,2,1,1,0.86,0.44,0.2985,163,1
3,0,7,13,0,2,1,1,0.86,0.47,0.2239,136,0
3,0,7,14,0,2,1,1,0.9,0.42,0.2985,124,0
3,0,7,15,0,2,1,1,0.9,0.42,0.3582,148,1
3,0,7,16,0,2,1,1,0.86,0.44,0.2836,202,1
3,0,7,17,0,2,1,1,0.88,0.44,0.2836,428,1
3,0,7,18,0,2,1,1,0.86,0.47,0.2985,511,1
3,0,7,19,0,2,1,1,0.84,0.44,0.2836,337,1
3,0,7,20,0,2,1,1,0.82,0.43,0.194,308,1
3,0,7,21,0,2,1,1,0.82,0.43,0.1045,258,1
3,0,7,22,0,2,1,1,0.8,0.46,0.1343,194,1
3,0,7,23,0,2,1,1,0.78,0.52,0.0896,79,0
3,0,7,0,0,3,1,1,0.76,0.62,0.0896,46,0
3,0,7,1,0,3,1,1,0.76,0.55,0.0896,12,0
3,0,7,2,0,3,1,1,0.76,0.55,0.0896,5,0
3,0,7,3,0,3,1,1,0.74,0.58,0.194,4,0
3,0,7,4,0,3,1,1,0.74,0.58,0.2537,5,0
3,0,7,5,0,3,1,1,0.74,0.58,0.194,26,0
3,0,7,6,0,3,1,1,0.74,0.58,0.1642,121,0
3,0,7,7,0,3,1,1,0.76,0.55,0.2537,313,1
3,0,7,8,0,3,1,1,0.8,0.49,0.2537,449,1
3,0,7,9,0,3,1,1,0.82,0.41,0.194,186,1
3,0,7,10,0,3,1,1,0.82,0.46,0.194,113,0
3,0,7,11,0,3,1,1,0.84,0.39,0.1642,165,1
3,0,7,12,0,3,1,1,0.84,0.41,0.2836,174,1
3,0,7,13,0,3,1,3,0.82,0.46,0.1343,158,1
3,0,7,14,0,3,1,3,0.82,0.46,0.1343,116,0
3,0,7,15,0,3,1,3,0.64,0.94,0.1343,46,0
3,0,7,16,0,3,1,2,0.66,0.89,0.0896,141,0
3,0,7,17,0,3,1,1,0.7,0.79,0.0896,488,1
3,0,7,18,0,3,1,1,0.72,0.79,0.1343,463,1
3,0,7,19,0,3,1,1,0.7,0.79,0.1045,419,1
3,0,7,20,0,3,1,1,0.7,0.84,0.1642,342,1
3,0,7,21,0,3,1,1,0.7,0.79,0.1045,250,1
3,0,7,22,0,3,1,1,0.68,0.83,0.194,184,1
3,0,7,23,0,3,1,1,0.66,0.83,0.2537,116,0
3,0,7,0,0,4,1,1,0.66,0.69,0.2985,46,0
3,0,7,1,0,4,1,1,0.66,0.61,0.2537,25,0
3,0,7,2,0,4,1,1,0.64,0.57,0.2985,10,0
3,0,7,3,0,4,1,1,0.62,0.57,0.2985,6,0
3,0,7,4,0,4,1,1,0.62,0.53,0.2537,6,0
3,0,7,5,0,4,1,1,0.6,0.56,0.2239,28,0
3,0,7,6,0,4,1,1,0.6,0.6,0.2239,130,0
3,0,7,7,0,4,1,1,0.62,0.53,0.2537,334,1
3,0,7,8,0,4,1,1,0.64,0.5,0.3582,486,1
3,0,7,9,0,4,1,1,0.68,0.47,0.2836,224,1
3,0,7,10,0,4,1,1,0.7,0.42,0.2537,127,0
3,0,7,11,0,4,1,1,0.72,0.37,0.2239,148,1
3,0,7,12,0,4,1,1,0.74,0.35,0.2537,223,1
3,0,7,13,0,4,1,1,0.76,0.33,0.3284,177,1
3,0,7,14,0,4,1,1,0.74,0.35,0.2836,178,1
3,0,7,15,0,4,1,1,0.76,0.33,0.2985,180,1
3,0,7,16,0,4,1,1,0.76,0.33,0.1343,274,1
3,0,7,17,0,4,1,1,0.74,0.37,0.1343,595,1
3,0,7,18,0,4,1,1,0.72,0.42,0.194,578,1
3,0,7,19,0,4,1,1,0.72,0.39,0.2239,400,1
3,0,7,20,0,4,1,1,0.7,0.42,0.2239,348,1
3,0,7,21,0,4,1,1,0.66,0.5,0.1343,261,1
3,0,7,22,0,4,1,1,0.64,0.57,0.0896,176,1
3,0,7,23,0,4,1,1,0.64,0.65,0.2537,124,0
3,0,7,0,0,5,1,1,0.62,0.73,0.2239,80,0
3,0,7,1,0,5,1,1,0.62,0.73,0.194,20,0
3,0,7,2,0,5,1,1,0.6,0.78,0.1642,38,0
3,0,7,3,0,5,1,1,0.6,0.73,0.194,7,0
3,0,7,4,0,5,1,1,0.6,0.73,0.1642,10,0
3,0,7,5,0,5,1,1,0.6,0.73,0.1343,23,0
3,0,7,6,0,5,1,2,0.6,0.73,0.1045,120,0
3,0,7,7,0,5,1,1,0.64,0.65,0.1045,274,1
3,0,7,8,0,5,1,1,0.64,0.65,0.2537,564,1
3,0,7,9,0,5,1,1,0.68,0.54,0.194,207,1
3,0,7,10,0,5,1,2,0.66,0.61,0.1642,166,1
3,0,7,11,0,5,1,1,0.7,0.54,0.1343,210,1
3,0,7,12,0,5,1,1,0.7,0.48,0.194,238,1
3,0,7,13,0,5,1,1,0.7,0.54,0.194,247,1
3,0,7,14,0,5,1,1,0.7,0.51,0.194,265,1
3,0,7,15,0,5,1,1,0.72,0.45,0.1642,237,1
3,0,7,16,0,5,1,1,0.72,0.51,0.194,361,1
3,0,7,17,0,5,1,1,0.74,0.42,0.2537,587,1
3,0,7,18,0,5,1,1,0.72,0.45,0.2239,496,1
3,0,7,19,0,5,1,1,0.7,0.45,0.2239,394,1
3,0,7,20,0,5,1,1,0.7,0.51,0.2239,343,1
3,0,7,21,0,5,1,1,0.66,0.54,0.1045,261,1
3,0,7,22,0,5,1,1,0.66,0.57,0.2239,223,1
3,0,7,23,0,5,1,1,0.64,0.61,0.1642,167,1
3,0,7,0,0,6,0,1,0.62,0.65,0.194,110,0
3,0,7,1,0,6,0,1,0.6,0.69,0.1045,75,0
3,0,7,2,0,6,0,1,0.6,0.73,0.1343,58,0
3,0,7,3,0,6,0,1,0.6,0.78,0.1343,26,0
3,0,7,4,0,6,0,1,0.6,0.73,0.0896,16,0
3,0,7,5,0,6,0,1,0.58,0.78,0.0896,10,0
3,0,7,6,0,6,0,1,0.6,0.78,0.1642,37,0
3,0,7,7,0,6,0,1,0.62,0.73,0.1343,52,0
3,0,7,8,0,6,0,1,0.66,0.65,0.1642,127,0
3,0,7,9,0,6,0,1,0.7,0.54,0.2239,222,1
3,0,7,10,0,6,0,1,0.72,0.54,0.194,322,1
3,0,7,11,0,6,0,1,0.74,0.48,0.2239,396,1
3,0,7,12,0,6,0,1,0.76,0.43,0.2836,463,1
3,0,7,13,0,6,0,1,0.76,0.45,0.2985,497,1
3,0,7,14,0,6,0,1,0.74,0.45,0.2985,433,1
3,0,7,15,0,6,0,1,0.76,0.45,0.3284,428,1
3,0,7,16,0,6,0,1,0.76,0.45,0.2836,425,1
3,0,7,17,0,6,0,1,0.76,0.45,0.2239,475,1
3,0,7,18,0,6,0,1,0.76,0.45,0.2836,428,1
3,0,7,19,0,6,0,1,0.74,0.48,0.194,406,1
3,0,7,20,0,6,0,1,0.72,0.51,0.2239,296,1
3,0,7,21,0,6,0,1,0.7,0.58,0.2239,252,1
3,0,7,22,0,6,0,1,0.7,0.65,0.2836,201,1
3,0,7,23,0,6,0,1,0.68,0.61,0.2239,168,1
3,0,7,0,0,0,0,1,0.66,0.65,0.2239,125,0
3,0,7,1,0,0,0,1,0.64,0.69,0.194,102,0
3,0,7,2,0,0,0,1,0.64,0.69,0.2239,94,0
3,0,7,3,0,0,0,1,0.64,0.69,0.2239,47,0
3,0,7,4,0,0,0,1,0.62,0.73,0.1642,10,0
3,0,7,5,0,0,0,1,0.64,0.69,0.2239,12,0
3,0,7,6,0,0,0,1,0.62,0.73,0.1642,21,0
3,0,7,7,0,0,0,1,0.64,0.73,0.1642,50,0
3,0,7,8,0,0,0,1,0.68,0.65,0.2239,118,0
3,0,7,9,0,0,0,1,0.72,0.58,0.2239,184,1
3,0,7,10,0,0,0,1,0.74,0.6,0.2239,304,1
3,0,7,11,0,0,0,1,0.76,0.55,0.2836,391,1
3,0,7,12,0,0,0,1,0.76,0.55,0.2836,420,1
3,0,7,13,0,0,0,1,0.8,0.49,0.2985,472,1
3,0,7,14,0,0,0,1,0.8,0.49,0.3582,430,1
3,0,7,15,0,0,0,1,0.82,0.43,0.2985,324,1
3,0,7,16,0,0,0,1,0.8,0.46,0.2985,317,1
3,0,7,17,0,0,0,1,0.8,0.49,0.3881,369,1
3,0,7,18,0,0,0,1,0.8,0.46,0.2985,390,1
3,0,7,19,0,0,0,1,0.76,0.55,0.2836,379,1
3,0,7,20,0,0,0,1,0.76,0.58,0.2537,262,1
3,0,7,21,0,0,0,1,0.74,0.62,0.2239,207,1
3,0,7,22,0,0,0,1,0.72,0.66,0.2239,181,1
3,0,7,23,0,0,0,1,0.7,0.74,0.1343,93,0
3,0,7,0,0,1,1,1,0.7,0.74,0.1343,51,0
3,0,7,1,0,1,1,1,0.7,0.74,0.2239,25,0
3,0,7,2,0,1,1,1,0.66,0.83,0.2239,10,0
3,0,7,3,0,1,1,1,0.66,0.78,0.194,7,0
3,0,7,4,0,1,1,1,0.64,0.78,0.1642,4,0
3,0,7,5,0,1,1,1,0.64,0.78,0.1045,17,0
3,0,7,6,0,1,1,1,0.64,0.83,0.1045,105,0
3,0,7,7,0,1,1,1,0.68,0.74,0.2239,277,1
3,0,7,8,0,1,1,1,0.7,0.7,0.194,347,1
3,0,7,9,0,1,1,1,0.74,0.67,0.2239,203,1
3,0,7,10,0,1,1,1,0.76,0.62,0.194,130,0
3,0,7,11,0,1,1,1,0.8,0.55,0.0896,141,0
3,0,7,12,0,1,1,1,0.8,0.59,0.194,165,1
3,0,7,13,0,1,1,1,0.82,0.56,0.2537,152,1
3,0,7,14,0,1,1,1,0.82,0.56,0.3284,138,0
3,0,7,15,0,1,1,1,0.84,0.53,0.3284,164,1
3,0,7,16,0,1,1,1,0.84,0.53,0.2836,265,1
3,0,7,17,0,1,1,1,0.84,0.49,0.3284,545,1
3,0,7,18,0,1,1,1,0.82,0.49,0.3582,558,1
